system,year,quarter,region,SEX,age_group,OCCUPATION,labor_force_sta,value,unit,source
ในระบบ,2556,ไตรมาสที่ 3,ภาคกลาง,รวม,40-49 ปี,ประกอบธุรกิจส่วนตัว,หางานทำ,1.74,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2556,ไตรมาสที่ 3,ภาคกลาง,รวม,40-49 ปี,ช่วยธุรกิจครัวเรือน,ไม่หางานทำ/พร้อมที่จะทำงาน,3.89,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2556,ไตรมาสที่ 4,ภาคกลาง,รวม,40-49 ปี,ลูกจ้างรัฐบาล,รวม,5.09,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2556,ไตรมาสที่ 4,ภาคกลาง,รวม,40-49 ปี,ลูกจ้างเอกชน,หางานทำ,1.07,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2556,ไตรมาสที่ 4,ภาคกลาง,รวม,40-49 ปี,การรวมกลุ่ม,ไม่หางานทำ/พร้อมที่จะทำงาน,4.02,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2557,ไตรมาสที่ 1,ภาคกลาง,รวม,40-49 ปี,รวม,รวม,6.2,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2557,ไตรมาสที่ 1,ภาคกลาง,ชาย,40-49 ปี,รวม,หางานทำ,0.95,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2557,ไตรมาสที่ 1,ภาคกลาง,หญิง,40-49 ปี,รวม,ไม่หางานทำ/พร้อมที่จะทำงาน,5.24,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2557,ไตรมาสที่ 2,ภาคกลาง,รวม,40-49 ปี,นายจ้าง,รวม,8.6,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2557,ไตรมาสที่ 2,ภาคกลาง,รวม,40-49 ปี,ประกอบธุรกิจส่วนตัว,หางานทำ,2.22,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2557,ไตรมาสที่ 2,ภาคกลาง,รวม,40-49 ปี,ช่วยธุรกิจครัวเรือน,ไม่หางานทำ/พร้อมที่จะทำงาน,6.39,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2557,ไตรมาสที่ 3,ภาคกลาง,รวม,40-49 ปี,ลูกจ้างรัฐบาล,รวม,9.1,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2557,ไตรมาสที่ 3,ภาคกลาง,รวม,40-49 ปี,ลูกจ้างเอกชน,หางานทำ,2.3,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2557,ไตรมาสที่ 3,ภาคกลาง,รวม,40-49 ปี,การรวมกลุ่ม,ไม่หางานทำ/พร้อมที่จะทำงาน,6.8,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2557,ไตรมาสที่ 4,ภาคกลาง,รวม,40-49 ปี,รวม,รวม,4.59,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2557,ไตรมาสที่ 4,ภาคกลาง,ชาย,40-49 ปี,รวม,หางานทำ,2.07,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2557,ไตรมาสที่ 4,ภาคกลาง,หญิง,40-49 ปี,รวม,ไม่หางานทำ/พร้อมที่จะทำงาน,2.52,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2558,ไตรมาสที่ 1,ภาคกลาง,รวม,40-49 ปี,นายจ้าง,รวม,5.56,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2558,ไตรมาสที่ 1,ภาคกลาง,รวม,40-49 ปี,ประกอบธุรกิจส่วนตัว,หางานทำ,0.71,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2558,ไตรมาสที่ 1,ภาคกลาง,รวม,40-49 ปี,ช่วยธุรกิจครัวเรือน,ไม่หางานทำ/พร้อมที่จะทำงาน,4.86,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2558,ไตรมาสที่ 2,ภาคกลาง,รวม,40-49 ปี,ลูกจ้างรัฐบาล,รวม,4.09,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2558,ไตรมาสที่ 2,ภาคกลาง,รวม,40-49 ปี,ลูกจ้างเอกชน,หางานทำ,1.39,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2558,ไตรมาสที่ 2,ภาคกลาง,รวม,40-49 ปี,การรวมกลุ่ม,ไม่หางานทำ/พร้อมที่จะทำงาน,2.7,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2558,ไตรมาสที่ 3,ภาคกลาง,รวม,40-49 ปี,รวม,รวม,5.46,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2558,ไตรมาสที่ 3,ภาคกลาง,ชาย,40-49 ปี,นายจ้าง,หางานทำ,0.82,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2558,ไตรมาสที่ 3,ภาคกลาง,ชาย,40-49 ปี,ประกอบธุรกิจส่วนตัว,ไม่หางานทำ/พร้อมที่จะทำงาน,4.65,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2558,ไตรมาสที่ 4,ภาคกลาง,ชาย,40-49 ปี,ช่วยธุรกิจครัวเรือน,รวม,4.17,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2558,ไตรมาสที่ 4,ภาคกลาง,ชาย,40-49 ปี,ลูกจ้างรัฐบาล,หางานทำ,0.68,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2558,ไตรมาสที่ 4,ภาคกลาง,ชาย,40-49 ปี,ลูกจ้างเอกชน,ไม่หางานทำ/พร้อมที่จะทำงาน,3.49,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2559,ไตรมาสที่ 1,ภาคกลาง,ชาย,40-49 ปี,การรวมกลุ่ม,รวม,3.95,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2559,ไตรมาสที่ 1,ภาคกลาง,ชาย,40-49 ปี,รวม,หางานทำ,0.62,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2559,ไตรมาสที่ 2,ภาคกลาง,หญิง,40-49 ปี,นายจ้าง,รวม,8.5,พันคน,สำนักงานสถิติแห่งชาติ
ในระบบ,2559,ไตรมาสที่ 2,ภาคกลาง,หญิง,40-49 ปี,ประกอบธุรกิจส่วนตัว,หางานทำ,0.8,พันคน,สำนักงานสถิติแห่งชาติ
